,area,endereco,quartos,banheiros,vagas,preco,condominio,amenidades,bairro
1783,34,"Rua Guararapes, 42 ",1,1,1,2550.0,540.0,"Mobiliado
Churrasqueira
Garagem
Playground
Cozinha
...", Brooklin
1784,85,"Alameda Jaú, 740 ",2,2,1,3200.0,1419.0,"Elevador
Academia
Jardim
Salão de festas
Interfone
...", Jardim Paulista
1785,30,"Pinheiros, São Paulo ",1,1,1,4010.0,910.0,"Lareira
Ar-condicionado", SP
1786,59,Rua Quatá ,2,2,1,2700.0,0.0,"Área de serviço
Salão de festas
Armário na cozinha
Lavanderia
Sala de jantar
...", Vila Olímpia
1787,34,Rua Eugênio de Medeiros ,1,1,1,4000.0,334.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Academia
...", Pinheiros
1788,48,"Praça Júlio Mesquita, 97 ",1,1,1,2890.0,406.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", República
1789,28,"Avenida São João, 1072 ",1,1,0,750.0,240.0,Elevador, Santa Cecília
1790,130,"Rua Adele, 95 ",3,2,2,4500.0,1050.0,"Piscina
Churrasqueira
Elevador
Varanda
Área de serviço
...", Santo Amaro
1791,31,"Praça Cassiano Nogueira, 28 ",1,1,0,2335.0,511.0,"Ar-condicionado
Cozinha
Elevador
Varanda
Gerador elétrico", Chácara Klabin
1792,137,Rua Doutor Fausto Ferraz ,3,2,1,3600.0,941.0,"Elevador
Aceita animais
Área de serviço
Armário embutido
Armário embutido no quarto
...", Bela Vista
1793,94,Rua Helena ,3,3,2,7500.0,1172.0,"Piscina
Churrasqueira
Condomínio fechado
Varanda
Área de serviço
...", Vila Olímpia
1794,110,"Rua Santa Branca, 67 ",2,2,0,3200.0,730.0,"Elevador
Aceita animais
Jardim
Playground
Salão de festas
...", Bela Vista
1795,100,"Rua Ministro Godói, 836 ",3,2,1,5290.0,1307.0,Área de serviço, Perdizes
1796,190,Alameda dos Tupiniquins ,4,4,3,11000.0,2500.0,"Piscina
Churrasqueira
Elevador
Quadra poliesportiva
Quadra de tênis
...", Moema
1797,60,"Avenida Albert Bartholome, 472 ",2,2,1,2350.0,400.0,"Piscina
Churrasqueira
Elevador
Quintal
Jardim
...", Jardim das Vertentes
1798,46,"Rua Manuel de Paiva, 76 ",1,1,1,4100.0,0.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Vila Mariana
1799,67,"Rua Marquês de Valença, 134 ",2,2,1,1650.0,647.0,"Elevador
Academia
Área de serviço
Playground
Salão de festas
...", Móoca
1800,41,Rua Manuel da Nóbrega ,1,1,1,2000.0,631.0,"Piscina
Elevador
Condomínio fechado
Jardim
Salão de festas
...", Paraíso
1801,52,"Rua Jaceru, 346 ",1,1,1,3000.0,592.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Brooklin
1802,106,Rua Cancioneiro de Évora ,2,3,2,5000.0,1200.0,"Piscina
Churrasqueira
Elevador
Academia
Aceita animais
...", Chácara Santo Antônio
1803,40,"Rua Brigadeiro Galvão, 738 ",1,1,1,1900.0,470.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Barra Funda
1804,120,"Jardim Marajoara, São Paulo ",3,6,2,4300.0,1075.0,"Lavanderia
Cozinha
Garagem
Varanda", SP
1805,62,Rua Siqueira Bueno ,2,2,1,2000.0,800.0,"Mobiliado
Elevador
Varanda
Academia
Jardim
...", Móoca
1806,45,"Rua Olívio D'Assunção Ferreira, 73 ",2,1,1,1980.0,436.0,0, Móoca
1807,37,"Avenida Rebouças, 3026 ",1,1,1,2600.0,700.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Pinheiros
1808,165,"Avenida Padre Pereira de Andrade, 545 ",3,4,3,5500.0,2500.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Boaçava
1809,63,"Brooklin, São Paulo ",2,1,1,2300.0,815.0,0, SP
1810,71,"Vila Olímpia, São Paulo ",2,2,1,3000.0,700.0,"Quadra poliesportiva
Interfone
Armário na cozinha
Quintal
Área de serviço", SP
1811,92,"Alameda Lorena, 93 ",2,2,0,10275.0,1715.0,"Aceita animais
Ar-condicionado
Mobiliado", Jardim Paulista
1812,65,"Vila Santa Catarina, São Paulo ",2,2,2,1500.0,1000.0,"Piscina
Churrasqueira
Elevador
Varanda
Área de serviço
...", SP
1813,41,"Avenida Bosque da Saúde, 782 ",1,1,1,1620.0,720.0,"Piscina
Mobiliado
Elevador
Varanda
Academia
...", Praça da Árvore
1814,52,"Parque das Arvores, São Paulo ",3,1,1,1250.0,350.0,"Cozinha
Garagem", SP
1815,58,Rua dos Americanos ,2,2,1,2100.0,630.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Perdizes
1816,34,"Rua Topázio, 701 ",1,1,1,1700.0,1350.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...", Vila Mariana
1817,77,"Rua Marcos Lopes, 272 ",1,2,1,8300.0,1200.0,"Piscina
Mobiliado
Churrasqueira
Ar-condicionado
Playground
...", Vila Nova Conceição
1818,65,"Lapa, São Paulo ",2,1,1,1500.0,368.0,0, SP
1819,185,Avenida São Paulo Antigo ,3,4,3,5500.0,2375.0,"Mobiliado
Varanda
Garagem
Área de serviço
Armário na cozinha
...", Real Parque
1820,47,Rua José Correia Lima ,2,1,1,1160.0,244.0,"Churrasqueira
Cozinha
Interfone
Área de serviço", Pirituba
1821,55,"Avenida Horácio Lafer, 62 ",1,1,1,6500.0,1100.0,"Piscina
Mobiliado
Churrasqueira
Condomínio fechado
Academia
...", Itaim Bibi
1822,60,"Rua Luís Correia de Melo, 250 ",2,2,1,3400.0,843.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Vila Cruzeiro
1823,84,Rua Dom Manuel de Andrade ,3,2,2,2500.0,1025.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Academia
...", Vila Gumercindo
1824,78,Rua Rino Pieralini ,2,2,2,3200.0,950.0,"Mobiliado
Academia
Jardim
Área de serviço
Playground
...", Vila Mariana
1825,74,"Avenida Portugal, 231 ",2,2,1,4000.0,845.0,"Piscina
Churrasqueira
Elevador
Academia
Aceita animais
...", Brooklin
1826,60,"Rua Oscar Freire, 1758 ",2,2,1,3000.0,800.0,0, Pinheiros
1827,72,"Chácara Klabin, São Paulo ",3,2,2,2500.0,836.0,"Elevador
Academia
Jardim
Área de serviço
Playground
...", SP
1828,95,"Rua Fernandes Moreira, 0 ",3,4,2,6200.0,680.0,"Elevador
Academia
Playground
Varanda gourmet
Salão de festas
...", Chácara Santo Antônio
1829,58,Rua do Manifesto ,2,1,1,1500.0,472.0,0, Ipiranga
1830,175,Rua Kansas ,3,4,3,22000.0,2000.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Brooklin
1831,78,"Alameda Campinas, 1521 ",2,2,0,1900.0,900.0,"Cozinha
Segurança 24h
Área de serviço", Jardim Paulista
1832,122,"Rua Iperoig, 501 ",3,2,2,3185.0,1300.0,"Varanda gourmet
Salão de festas", Perdizes
1833,47,"Sumarezinho, São Paulo ",2,1,1,1800.0,614.0,"Elevador
Interfone
Armário na cozinha
Área de serviço", SP
1834,24,"Avenida Cotovia, 737 ",1,1,0,2600.0,280.0,"Piscina
Elevador
Academia
Espaço gourmet
Playground
...", Moema
1835,80,"Rua Lisboa, 509 ",1,2,2,8000.0,850.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Pinheiros
1836,35,Rua José Bento ,1,1,1,1200.0,410.0,"Churrasqueira
Interfone
Área de serviço", Cambuci
1837,34,Alameda dos Jurupis ,1,1,0,3700.0,0.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Moema
1838,70,"Alameda Gabriel Monteiro da Silva, 77 ",2,2,1,8000.0,950.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Jardins
1839,57,"Rua Capote Valente, 929 ",2,1,1,1800.0,560.0,0, Pinheiros
1840,85,"Rua Nova York, 609 ",3,3,2,3500.0,960.0,"Piscina
Churrasqueira
Elevador
Varanda
Ar-condicionado
...", Brooklin
1841,44,"Bela Vista, São Paulo ",1,1,0,2899.0,475.0,"Churrasqueira
Piscina
Mobiliado
Escritório
Ar-condicionado", SP
1842,68,Avenida Brigadeiro Luís Antônio ,1,1,0,1600.0,268.0,"Cozinha
Segurança 24h", Jardim Paulista
1843,70,Avenida Doutor Orêncio Vidigal ,3,1,1,1800.0,312.0,0, Penha
1844,110,"Rua Maestro Cállia, 271 ",2,1,1,2500.0,1000.0,"Quadra poliesportiva
Interfone
Armário na cozinha
Área de serviço", Vila Mariana
1845,129,Avenida São Paulo Antigo ,3,4,3,3500.0,1212.0,"Piscina
Churrasqueira
Elevador
Varanda
Espaço gourmet
...", Real Parque
1846,224,"Rua Passo da Pátria, 1678 ",4,5,4,8500.0,2140.0,"Piscina
Churrasqueira
Academia
Ar-condicionado
Quadra de tênis
...", Bela Aliança
1847,65,Avenida Padre Antônio José dos Santos ,2,2,2,4200.0,0.0,Varanda, Brooklin
1848,77,Rua Rino Pieralini ,2,2,2,3200.0,990.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Vila Mariana
1849,300,"Rua Escobar Ortiz, 444 ",3,5,4,24000.0,5300.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Vila Nova Conceição
1850,52,"Rua Professor Picarolo, 163 ",2,1,1,3600.0,600.0,"Elevador
Aceita animais
Jardim
Salão de festas
Portaria 24h
...", Bela Vista
1851,60,Praça Nami Jafet ,2,2,1,2500.0,740.0,"Piscina
Churrasqueira
Varanda
Área de serviço
Armário na cozinha
...", Ipiranga
1852,50,"Rua Treze de Maio, 903 ",1,1,0,1300.0,450.0,0, Bela Vista
1853,96,"Rua Santo Amaro, 291 ",3,2,0,3000.0,1050.0,"Condomínio fechado
Elevador", Bela Vista
1854,60,"Alameda Santos, 1343 ",1,1,0,1800.0,362.0,"Segurança 24h
Área de serviço", Jardim Paulista
1855,35,"Rua Augusta, 561 ",1,1,1,2500.0,650.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...", Consolação
1856,116,"Rua Itacema, 199 ",3,4,1,4990.0,1408.0,"Salão de festas
Área de serviço", Itaim Bibi
1857,64,"Rua Caioaba, 385 ",2,2,1,2000.0,481.0,"Cozinha
Interfone
Segurança 24h
Área de serviço", Vila Prudente
1858,145,Rua Jerusalém ,3,4,2,10500.0,2400.0,"Piscina
Elevador
Condomínio fechado
Varanda
Academia
...", Vila Nova Conceição
1859,67,"Móoca, São Paulo ",2,1,1,1600.0,648.0,"Piscina
Área de serviço
Playground
Salão de festas
Armário embutido
...", SP
1860,75,"Pinheiros, São Paulo ",3,3,1,3400.0,1129.0,"Piscina
Varanda
Quintal
Área de serviço
Armário na cozinha
...", SP
1861,67,Rua Vieira de Morais ,2,2,1,4500.0,1180.0,"Mobiliado
Piscina
Sauna", Campo Belo
1862,310,Rua Joinville ,4,6,4,22000.0,4345.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...", Ibirapuera
1863,70,"Rua Bueno de Andrade, 743 ",2,1,0,2500.0,420.0,"Elevador
Aceita animais
Jardim
Área de serviço
Armário na cozinha
...", Aclimação
1864,50,Rua Pedro de Toledo ,1,1,1,3500.0,910.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Estacionamento para visitantes
...", Vila Clementino
1865,75,Alameda Franca ,2,2,1,2750.0,760.0,Cozinha, Jardim América
1866,130,"Alameda Itu, 1043 ",3,3,1,4000.0,1660.0,"Salão de festas
Segurança 24h
Área de serviço", Jardim América
1867,38,"Vila Santa Clara, São Paulo ",2,1,0,1150.0,110.0,Interfone, SP
1868,100,"Rua Teodoro Sampaio, 763 ",3,2,1,3200.0,914.0,"Piscina
Salão de festas
Segurança 24h
Área de serviço", Pinheiros
1869,101,Rua Doutor Eduardo de Souza Aranha ,3,3,1,3200.0,1050.0,"Aceita animais
Jardim
Área de serviço
Portaria 24h
Guarita
...", Vila Nova Conceição
1870,68,"Rua Juquis, 391 ",2,1,1,3700.0,970.0,"Piscina
Mobiliado
Academia
Jardim
Playground
...", Moema
1871,44,Avenida Miguel Yunes ,2,1,1,1700.0,481.0,"Interfone
Armário na cozinha
Área de serviço", Jardim Sabará
1872,50,"Butantã, São Paulo ",2,1,1,1300.0,500.0,"Piscina
Churrasqueira
Área de serviço
Quadra poliesportiva
Armário na cozinha
...", SP
1873,36,"Avenida Lacerda Franco, 510 ",1,1,1,1530.0,660.0,"Salão de festas
Elevador
Portaria 24h", Cambuci
1874,68,"Vila Mariana, São Paulo ",2,2,2,3450.0,900.0,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...", SP
1875,80,"Rua Barão do Bananal, 490 ",3,3,2,2900.0,750.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Pompeia
1876,45,Rua Artur Prado ,1,1,1,1700.0,578.0,0, Bela Vista
1877,50,"Brooklin, São Paulo ",1,2,1,1800.0,800.0,"Interfone
Armário na cozinha
Área de serviço", SP
1878,158,"Rua Apinajés, 242 ",4,4,3,5590.0,2180.0,"Área de serviço
Playground
Varanda gourmet
Salão de festas
Quadra poliesportiva
...", Perdizes
1879,35,"Jardim Paulista, São Paulo ",1,1,1,2300.0,500.0,"Academia
Salão de festas
Jardim
Área de serviço", SP
1880,127,Rua Marco Aurélio ,3,5,3,6350.0,1167.0,"Piscina
Churrasqueira
Condomínio fechado
Academia
Jardim
...", Vila Romana
1881,110,Rua Piauí ,2,1,1,3600.0,1063.0,"Elevador
Área de serviço
Playground
Móvel planejado
Salão de festas
...", Higienópolis
1882,40,Avenida Antônio Manograsso ,2,1,0,1200.0,117.0,"Cozinha
Interfone
Área de serviço", Chácara Belenzinho
1883,43,"Paraíso, São Paulo ",1,2,1,2500.0,552.0,"Piscina
Churrasqueira
Ar-condicionado
Salão de festas
Armário na cozinha
...", SP
1884,54,"Rua Sousa Lima, 86 ",2,2,1,2550.0,570.0,"Piscina
Churrasqueira
Elevador
Academia
Espaço gourmet
...", Barra Funda
1885,143,"Rua da Paz, 2150 ",4,4,2,6000.0,1290.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Chácara Santo Antônio
1886,45,"Rua Doutor Luiz Migliano, 811 ",2,1,1,1300.0,460.0,"Cozinha
Lavanderia
Área de serviço", Morumbi
1887,59,"Vila Antonieta, São Paulo ",2,1,1,1600.0,517.0,"Piscina
Churrasqueira
Elevador
Academia
Jardim
...", SP
1888,70,Rua Virgílio Várzea ,2,2,1,3000.0,954.0,"TV a cabo
Armário na cozinha
Ar-condicionado
Varanda
Área de serviço", Itaim Bibi
1889,137,Avenida Jurema ,4,3,3,9500.0,1730.0,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...", Moema
1890,60,Rua Comendador Miguel Calfat ,2,2,1,2200.0,721.0,"Salão de festas
Condomínio fechado
Elevador
Área de serviço
Interfone", Vila Nova Conceição
1891,209,"Rua Luís Correia de Melo, 148 ",3,6,4,10000.0,1610.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Granja Julieta
1892,154,"Rua Manuel da Nóbrega, 533 ",3,3,1,4300.0,1320.0,"Condomínio fechado
Portão eletrônico", Paraíso
1893,29,"Rua Caminho do Engenho, 284 ",1,1,0,1300.0,189.0,"Churrasqueira
Interfone
Armário na cozinha", Butantã
1894,20,"Rua Oscar Freire, 1375 ",1,1,0,2999.0,200.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Pinheiros
1895,96,Rua Rubens Meireles ,3,3,2,3600.0,550.0,"Churrasqueira
Academia
Espaço gourmet
Garagem
Área de serviço
...", Barra Funda
1896,55,"Chácara Klabin, São Paulo ",2,2,1,3500.0,900.0,"Mobiliado
Armário embutido
Ar-condicionado
Área de serviço", SP
1897,105,"Ipiranga, São Paulo ",3,3,2,2900.0,1100.0,"Churrasqueira
Piscina
TV a cabo
Quadra poliesportiva
Área de serviço", SP
1898,25,"Vila Olímpia, São Paulo ",1,1,1,2800.0,790.0,"Piscina
Elevador
Academia
Ar-condicionado
Salão de festas
...", SP
1899,49,Rua Boçoroca ,2,1,1,1250.0,609.0,"Elevador
Condomínio fechado
Varanda
Aceita animais
Jardim
...", Jabaquara
1900,45,Rua Urussuí ,1,1,1,2250.0,1400.0,"Piscina
Garagem
Playground
Piscina infantil
Salão de festas
...", Itaim Bibi
1901,65,Rua Potenji ,2,2,1,3500.0,700.0,"Piscina
Interfone
Armário na cozinha
Varanda
Área de serviço", Vila Mariana
1902,37,"Saúde, São Paulo ",1,2,1,1950.0,490.0,"Academia
Salão de festas
Armário embutido
Jardim", SP
1903,45,"Santo Amaro, São Paulo ",1,1,1,2200.0,390.0,0, SP
1904,113,Alameda Itu ,3,2,2,10000.0,1670.0,"Mobiliado
Churrasqueira
Elevador
Condomínio fechado
Varanda
...", Jardim Paulista
1905,24,"Avenida Rebouças, 3026 ",1,1,1,2900.0,400.0,"Piscina
Mobiliado
Academia
Espaço gourmet
Garagem
...", Pinheiros
1906,65,"Rua Diogo de Quadros, 340 ",2,2,2,3800.0,650.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Santo Amaro
1907,28,"Rua Genebra, 151 ",1,1,0,1400.0,545.0,"Piscina
Elevador
Academia
Ar-condicionado
Bicicletário
...", Bela Vista
1908,28,"Rua Genebra, 151 ",1,1,0,1400.0,545.0,"Piscina
Elevador
Academia
Ar-condicionado
Bicicletário
...", Bela Vista
1909,77,"Rua Bela Cintra, 201 ",2,2,2,4000.0,550.0,"Piscina
Academia
Jardim
Playground
Salão de festas
...", Bela Vista
1910,60,"Rua Atucuri, 304 ",3,1,1,1600.0,750.0,"Piscina
Mobiliado
Churrasqueira
Condomínio fechado
Varanda
...", Vila Carrão
1911,42,Rua Canário ,1,1,1,1650.0,570.0,"Interfone
Armário na cozinha
Área de serviço", Moema
1912,113,"Panamby, São Paulo ",2,3,2,4600.0,1200.0,"Mobiliado
Churrasqueira
Academia
Garagem
Jardim
...", SP
1913,96,Rua Helena ,2,3,2,7500.0,1200.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Vila Olímpia
1914,108,"Rua Jorge Chammas, 224 ",2,4,3,6800.0,1450.0,"Piscina
Mobiliado
Churrasqueira
Academia
Aceita animais
...", Vila Mariana
1915,95,"Rua Casa do Ator, 90 ",3,4,2,8900.0,1300.0,"Piscina
Elevador
Condomínio fechado
Academia
Espaço gourmet
...", Vila Olímpia
1916,70,Alameda Franca ,2,3,1,3900.0,642.0,"Elevador
Condomínio fechado
Varanda
Aceita animais
Ar-condicionado
...", Jardins
1917,44,Rua Santa Cruz ,2,1,1,2100.0,588.0,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...", Vila Gumercindo
1918,117,"Rua José Maria Lisboa, 1000 ",2,2,2,10000.0,6869.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...", Jardins
1919,96,Rua Sansão Alves dos Santos ,3,2,1,2750.0,880.0,"Quadra poliesportiva
Interfone
Salão de festas
Armário na cozinha
Área de serviço", Brooklin
1920,50,Rua Jorge Tibiriçá ,2,1,1,2800.0,856.0,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...", Vila Mariana
1921,86,Avenida Paulista ,2,2,0,2900.0,424.0,"Elevador
Playground
Perto de vias de acesso
Próximo a escola
Próximo a shopping
...", Bela Vista
1922,57,Rua Ibituruna ,2,2,1,1850.0,751.0,"Piscina
Churrasqueira
Elevador
Academia
Jardim
...", Saúde
1923,27,"Rua do Lavapés, 245 ",1,1,0,1300.0,200.0,"Churrasqueira
Elevador
Condomínio fechado
Academia
Aceita animais
...", Cambuci
1924,54,Avenida Presidente Juscelino Kubitschek ,1,1,1,6500.0,950.0,"Piscina
Mobiliado
Elevador
Academia
Aceita animais
...", Vila Nova Conceição
1925,40,"Avenida Pavão, 113 ",1,1,1,1800.0,787.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Indianópolis
1926,107,"Rua Itacolomi, 576 ",3,2,2,4000.0,1633.0,"Piscina
Playground
Quadra poliesportiva
Salão de festas", Higienópolis
1927,52,Rua Constantino de Sousa ,1,1,1,2300.0,837.0,"Academia
Piscina
Salão de festas
Jardim
Área de serviço", Campo Belo
1928,226,Rua Canário ,4,2,4,25000.0,4043.0,Elevador, Moema
1929,208,Rua Doutor Albuquerque Lins ,2,2,2,5000.0,2100.0,"Mobiliado
Elevador
Aceita animais
Ar-condicionado
Jardim
...", Santa Cecília
1930,86,"Cidade Mae Do Ceu, São Paulo ",2,2,2,1700.0,1000.0,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...", SP
1931,44,"Rua Capote Valente, 1300 ",1,1,1,3800.0,600.0,"Condomínio fechado
Aceita animais
Ar-condicionado
Área de serviço
Portaria 24h
...", Pinheiros
1932,28,"Rua Teodoro Sampaio, 1020 ",1,1,1,1850.0,682.0,"Piscina
Churrasqueira
Elevador
Academia
Salão de festas
...", Pinheiros
1933,62,Rua Leopoldo Couto Magalhães Júnior ,1,2,1,9500.0,350.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...", Itaim Bibi
1934,173,"Vila Mascote, São Paulo ",4,5,0,8800.0,1400.0,"Piscina
Elevador
Varanda
Academia
Área de serviço
...", SP
1935,109,"Avenida Jandira, 550 ",3,4,2,4900.0,1350.0,"Piscina
Elevador
Varanda
Garagem
Jardim
...", Moema
1936,83,"Vila Leopoldina, São Paulo ",3,3,2,3300.0,950.0,"Piscina
Churrasqueira
Elevador
Varanda
Área de serviço
...", SP
1937,150,"Avenida Higienópolis, 147 ",3,2,1,3985.0,1116.0,Área de serviço, Higienópolis
1938,78,Rua Serra da Bocaina ,2,2,1,5000.0,0.0,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...", Belém
1939,46,Rua Heitor Penteado ,2,1,1,2300.0,330.0,"Interfone
Salão de festas
Jardim", Vila Madalena
1940,148,"Rua Teixeira da Silva, 621 ",4,3,2,5500.0,1620.0,"Piscina
Mobiliado
Churrasqueira
Jardim
Área de serviço
...", Paraíso
1941,180,"Rua Aliança Liberal, 880 ",3,3,4,4500.0,3500.0,"Piscina
Churrasqueira
Varanda
Quintal
Ar-condicionado
...", Alto da Lapa
1942,165,"Rua Flórida, 1901 ",2,4,2,13000.0,2200.0,"Piscina
Mobiliado
Condomínio fechado
Academia
Aceita animais
...", Brooklin
1943,87,"Avenida Macuco, 518 ",2,2,1,3400.0,658.0,"Piscina
Elevador
Varanda
Academia
Área de serviço
...", Moema
1944,32,"Rua Maestro Elias Lobo, 1031 ",1,1,1,1400.0,925.0,"Churrasqueira
Salão de festas
Portaria 24h
Elevador", Jardim Paulista
1945,110,"Rua Laplace, 181 ",3,2,1,3000.0,1680.0,"Condomínio fechado
Elevador
Salão de festas
Portão eletrônico
Portaria 24h", Brooklin
1946,54,Rua Padre Raposo ,1,1,0,1090.0,435.0,"Elevador
Condomínio fechado
Aceita animais
Salão de festas
Portaria 24h
...", Móoca
1947,60,Avenida Doutor Cardoso de Melo ,2,2,2,4700.0,1400.0,"Piscina
Varanda
Academia
Área de serviço
Piscina infantil
...", Vila Olímpia
1948,70,"Rua Rodrigues Pais, 219 ",2,2,1,2200.0,800.0,0, Chácara Santo Antônio
1949,63,"Rua Dona Antônia de Queirós, 505 ",2,2,2,4800.0,747.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Higienópolis
1950,55,"Avenida Horácio Lafer, 62 ",1,1,1,7400.0,1100.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Itaim Bibi
1951,68,Rua Urbanizadora ,2,3,2,5390.0,1229.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...", Perdizes
1952,35,"Moema, São Paulo ",1,1,1,2100.0,850.0,"Piscina
Churrasqueira
Varanda
Academia
Área de serviço
...", SP
1953,125,"Vila Leopoldina, São Paulo ",3,2,2,5500.0,999.0,"Piscina
Churrasqueira
Condomínio fechado
Varanda
Área de serviço
...", SP
1954,54,"Avenida Portugal, 1278 ",1,2,1,3285.0,650.0,"Salão de jogos
Mobiliado
Salão de festas
Área de serviço", Brooklin
1955,38,"Rua Gabriele D'Annunzio, 48 ",1,1,1,1950.0,523.0,"Churrasqueira
Espaço gourmet
Academia
Salão de festas", Campo Belo
1956,28,Rua Capitão Leovigildo Silvério Gomes dos Reis ,1,1,0,1100.0,70.0,"Cozinha
Área de serviço", São Judas
1957,72,"Rua Fradique Coutinho, 634 ",2,2,0,2300.0,450.0,"Elevador
Condomínio fechado
Ar-condicionado
Área de serviço
Cozinha
...", Pinheiros
1958,50,"Rua Martins Fontes, 404 ",1,1,0,1550.0,500.0,"Elevador
Portão eletrônico
Varanda
Ventilação natural
Área de serviço", Centro
1959,82,"Perdizes, São Paulo ",3,3,2,3200.0,952.0,"Piscina
Condomínio fechado
Academia
Playground
Salão de festas
...", SP
1960,181,Alameda dos Arapanés ,4,5,2,16000.0,2550.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Moema
1961,40,Rua Domingos Lopes da Silva ,2,2,1,2500.0,362.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Morumbi
1962,60,"Rua Domingos de Morais, 2168 ",2,1,0,1800.0,100.0,0, Vila Mariana
1963,37,Rua Bento Freitas ,1,1,1,1800.0,468.0,0, República
1964,40,"Rua Sansão Alves dos Santos, 56 ",1,2,1,2100.0,1200.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Varanda
...", Vila Nova Conceição
